Configuracion,Cruza,Mutacion,Penalizacion,Elitismo,Ejecucion_No,Mejor_Fitness,Diversidad_Final,Peso_Final,Valor_Final
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,50,355.96571206507264,0.0016499999999999993,56,360
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,51,361.96571206507264,0.002639999999999998,56,366
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,52,374.96571206507264,0.0032999999999999974,56,379
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,53,360.0336684157154,0.0026333333333333317,57,371
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,54,375.51586840897426,0.0023099999999999987,55,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,55,375.0336684157154,0.004909999999999996,57,386
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,56,362.96571206507264,0.0032933333333333313,56,367
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,57,369.96571206507264,0.005899999999999996,56,374
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,58,375.96571206507264,0.0032866666666666647,56,380
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,59,349.96571206507264,0.0032999999999999982,56,354
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,60,370.0336684157154,0.0032999999999999982,57,381
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,61,354.96571206507264,0.0032999999999999987,56,359
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,62,376.96571206507264,0.002956666666666664,56,381
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,63,352.0336684157154,0.005253333333333328,57,363
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,64,358.96571206507264,0.003286666666666664,56,363
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,65,364.96571206507264,0.0032999999999999982,56,369
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,66,345.0336684157154,0.0026399999999999987,57,356
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,67,384.96571206507264,0.0026399999999999987,56,389
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,68,366.0336684157154,0.002963333333333331,57,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,69,373.96571206507264,0.002956666666666664,56,378
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,70,376.0336684157154,0.002303333333333332,57,387
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,71,371.96571206507264,0.00395333333333333,56,376
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,72,353.0336684157154,0.0032999999999999982,57,364
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,73,345.0336684157154,0.0036166666666666643,57,356
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,74,368.0336684157154,0.002633333333333331,57,379
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,75,369.0336684157154,0.0013199999999999991,57,380
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,76,338.96571206507264,0.002633333333333332,56,343
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,77,361.0336684157154,0.003946666666666664,57,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,78,364.96571206507264,0.003939999999999996,56,369
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,79,366.96571206507264,0.0029566666666666634,56,371
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,80,353.0336684157154,0.0019733333333333313,57,364
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,81,370.96571206507264,0.004903333333333332,56,375
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,82,376.0336684157154,0.0026399999999999983,57,387
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,83,375.96571206507264,0.0026266666666666643,56,380
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,84,374.96571206507264,0.004269999999999996,56,379
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,85,356.0336684157154,0.005899999999999993,57,367
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,86,370.0336684157154,0.0023099999999999987,57,381
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,87,374.96571206507264,0.003953333333333329,56,379
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,88,367.96571206507264,0.00395333333333333,56,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,89,373.0336684157154,0.003603333333333331,57,384
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,90,376.96571206507264,0.0026266666666666647,56,381
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,91,338.0336684157154,0.002963333333333331,57,349
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,92,366.96571206507264,0.004929999999999993,56,371
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,93,350.96571206507264,0.004613333333333331,56,355
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,94,359.0336684157154,0.003946666666666663,57,370
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,95,373.96571206507264,0.002949999999999998,56,378
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,96,377.0336684157154,0.001643333333333332,57,388
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,97,376.0336684157154,0.003286666666666664,57,387
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,98,348.0336684157154,0.003286666666666663,57,359
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,99,361.96571206507264,0.0032933333333333304,56,366
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_uniforme,mutacion_un_gen,fitness_exponencial,True,100,361.0336684157154,0.0032933333333333304,57,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,1,358.96571206507264,0.0032933333333333304,56,363
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,2,364.96571206507264,0.0036166666666666634,56,369
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,3,340.0336684157154,0.0023033333333333317,57,351
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,4,366.0336684157154,0.002633333333333332,57,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,5,361.96571206507264,0.005259999999999996,56,366
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,6,361.0336684157154,0.004599999999999996,57,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,7,364.0336684157154,0.0013199999999999993,57,375
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,8,338.96571206507264,0.0006599999999999996,56,343
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,9,376.0336684157154,0.0036233333333333304,57,387
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,10,360.96571206507264,0.004606666666666664,56,365
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,11,373.0336684157154,0.003946666666666664,57,384
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,12,340.0336684157154,0.0029699999999999982,57,351
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,13,352.0336684157154,0.0026333333333333317,57,363
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,14,350.96571206507264,0.002633333333333331,56,355
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,15,365.96571206507264,0.004283333333333331,56,370
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,16,362.0336684157154,0.0016499999999999991,57,373
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,17,366.0336684157154,0.001979999999999999,57,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,18,367.96571206507264,0.0019799999999999987,56,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,19,373.96571206507264,0.0032933333333333304,56,378
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,20,343.0336684157154,0.004269999999999995,57,354
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,21,368.0336684157154,0.0036166666666666626,57,379
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,22,371.96571206507264,0.0039333333333333295,56,376
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,23,343.96571206507264,0.0032866666666666626,56,348
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,24,359.96571206507264,0.0032866666666666626,56,364
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,25,356.0336684157154,0.0036099999999999947,57,367
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,26,355.96571206507264,0.002633333333333332,56,360
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,27,360.96571206507264,0.0023099999999999987,56,365
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,28,353.0336684157154,0.0029699999999999982,57,364
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,29,379.0336684157154,0.0026333333333333317,57,390
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,30,373.96571206507264,0.0032933333333333304,56,378
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,31,372.96571206507264,0.004929999999999994,56,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,32,371.96571206507264,0.003616666666666665,56,376
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,33,372.96571206507264,0.0019733333333333313,56,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,34,348.96571206507264,0.0023033333333333313,56,353
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,35,361.96571206507264,0.004599999999999995,56,366
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,36,366.0336684157154,0.0026399999999999987,57,377
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,37,328.96571206507264,0.003933333333333332,56,333
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,38,353.96571206507264,0.003946666666666663,56,358
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,39,358.0336684157154,0.0039266666666666625,57,369
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,40,360.0336684157154,0.003946666666666663,57,371
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,41,370.96571206507264,0.0026333333333333317,56,375
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,42,346.96571206507264,0.0032933333333333313,56,351
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,43,370.96571206507264,0.004929999999999994,56,375
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,44,335.96571206507264,0.0039466666666666626,56,340
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,45,357.96571206507264,0.0032866666666666643,56,362
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,46,367.96571206507264,0.004269999999999996,56,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,47,358.0336684157154,0.004599999999999995,57,369
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,48,354.96571206507264,0.00492333333333333,56,359
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,49,377.96571206507264,0.00491666666666666,56,382
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,50,340.0336684157154,0.002963333333333331,57,351
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,51,352.96571206507264,0.0019733333333333317,56,357
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,52,361.0336684157154,0.004929999999999995,57,372
cruce_uniforme | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_uniforme,mutacion_un_gen,fitness_exponencial,False,53,373.0336684157154,0.003623333333333331,57,384
